class_name,run_number,execution_time_ms,heap_used_before_mb,heap_used_after_mb,heap_max_mb,gc_count_before,gc_count_after,gc_time_ms_before,gc_time_ms_after,cpu_load_percent,threads_live,exit_code,timestamp
MCDEuclides,13,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:06:55Z
MCDEuclides,14,27,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:06:55Z
MCDEuclides,15,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:06:55Z
MCDEuclides,16,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:06:55Z
MCDEuclides,17,28,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:06:55Z
MCDEuclides,18,27,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:06:55Z
MCDEuclides,19,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:06:55Z
MCDEuclides,20,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:06:55Z
MCDEuclides,21,28,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:06:56Z
MCDEuclides,22,25,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:06:56Z
MCDEuclides,23,27,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:06:56Z
MCDEuclides,24,25,0.00,4.91,7876.00,0,0,0,0,35.71,10,0,2026-04-21T20:06:56Z
MCDEuclides,25,26,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:06:56Z
MCDEuclides,26,24,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:06:56Z
MCDEuclides,27,25,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:06:56Z
MCDEuclides,28,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:06:56Z
MCDEuclides,29,27,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:06:57Z
MCDEuclides,30,28,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:06:57Z
MCDEuclides,31,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:06:57Z
MCDEuclides,32,24,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:06:57Z
MCDEuclides,33,25,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:06:57Z
MCDEuclides,34,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:06:57Z
MCDEuclides,35,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:06:57Z
MCDEuclides,36,25,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:06:57Z
MCDEuclides,37,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:06:58Z
MCDEuclides,38,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:06:58Z
MCDEuclides,39,27,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:06:58Z
MCDEuclides,40,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:06:58Z
MCDEuclides,41,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:06:58Z
MCDEuclides,42,27,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:06:58Z
MCDEuclides,43,28,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:06:58Z
MCDEuclides,44,25,0.00,4.91,7876.00,0,0,0,0,28.57,10,0,2026-04-21T20:06:58Z
MCDEuclides,45,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:06:59Z
MCDEuclides,46,25,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:06:59Z
MCDEuclides,47,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:06:59Z
MCDEuclides,48,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:06:59Z
MCDEuclides,49,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:06:59Z
MCDEuclides,50,29,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:06:59Z
MCDEuclides,51,25,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:06:59Z
MCDEuclides,52,27,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:06:59Z
MCDEuclides,53,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:00Z
MCDEuclides,54,27,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:00Z
MCDEuclides,55,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:00Z
MCDEuclides,56,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:00Z
MCDEuclides,57,26,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:00Z
MCDEuclides,58,28,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:00Z
MCDEuclides,59,28,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:00Z
MCDEuclides,60,27,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:00Z
MCDEuclides,61,26,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:01Z
MCDEuclides,62,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:01Z
MCDEuclides,63,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:01Z
MCDEuclides,64,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:01Z
MCDEuclides,65,25,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:01Z
MCDEuclides,66,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:01Z
MCDEuclides,67,26,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:01Z
MCDEuclides,68,27,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:01Z
MCDEuclides,69,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:02Z
MCDEuclides,70,26,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:02Z
MCDEuclides,71,26,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:02Z
MCDEuclides,72,24,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:02Z
MCDEuclides,73,28,0.00,4.91,7876.00,0,0,0,0,16.67,10,0,2026-04-21T20:07:02Z
MCDEuclides,74,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:02Z
MCDEuclides,75,26,0.00,4.91,7876.00,0,0,0,0,16.67,10,0,2026-04-21T20:07:02Z
MCDEuclides,76,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:02Z
MCDEuclides,77,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:03Z
MCDEuclides,78,25,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:03Z
MCDEuclides,79,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:03Z
MCDEuclides,80,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:03Z
MCDEuclides,81,27,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:03Z
MCDEuclides,82,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:03Z
MCDEuclides,83,26,0.00,4.91,7876.00,0,0,0,0,16.67,10,0,2026-04-21T20:07:03Z
MCDEuclides,84,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:03Z
MCDEuclides,85,26,0.00,4.91,7876.00,0,0,0,0,37.50,10,0,2026-04-21T20:07:04Z
MCDEuclides,86,27,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:04Z
MCDEuclides,87,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:04Z
MCDEuclides,88,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:04Z
MCDEuclides,89,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:04Z
MCDEuclides,90,27,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:04Z
MCDEuclides,91,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:04Z
MCDEuclides,92,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:04Z
MCDEuclides,93,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:05Z
MCDEuclides,94,24,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:05Z
MCDEuclides,95,24,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:05Z
MCDEuclides,96,30,0.00,4.91,7876.00,0,0,0,0,21.05,10,0,2026-04-21T20:07:05Z
MCDEuclides,97,26,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:05Z
MCDEuclides,98,27,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:05Z
MCDEuclides,99,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:05Z
MCDEuclides,100,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:05Z
MCM,1,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:06Z
MCM,2,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:06Z
MCM,3,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:06Z
MCM,4,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:06Z
MCM,5,27,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:06Z
MCM,6,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:06Z
MCM,7,28,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:06Z
MCM,8,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:06Z
MCM,9,27,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:07Z
MCM,10,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:07Z
MCM,11,28,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:07Z
MCM,12,28,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:07Z
MCM,13,24,0.00,4.91,7876.00,0,0,0,0,28.57,10,0,2026-04-21T20:07:07Z
MCM,14,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:07Z
MCM,15,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:07Z
MCM,16,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:07Z
MCM,17,28,0.00,4.91,7876.00,0,0,0,0,26.32,10,0,2026-04-21T20:07:08Z
MCM,18,27,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:08Z
MCM,19,25,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:08Z
MCM,20,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:08Z
MCM,21,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:08Z
MCM,22,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:08Z
MCM,23,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:08Z
MCM,24,25,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:07:08Z
MCM,25,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:09Z
MCM,26,25,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:09Z
MCM,27,26,0.00,4.91,7876.00,0,0,0,0,37.50,10,0,2026-04-21T20:07:09Z
MCM,28,25,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:09Z
MCM,29,26,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:09Z
MCM,30,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:09Z
MCM,31,27,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:09Z
MCM,32,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:09Z
MCM,33,28,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:09Z
MCM,34,26,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:10Z
MCM,35,27,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:10Z
MCM,36,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:10Z
MCM,37,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:10Z
MCM,38,27,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:10Z
MCM,39,25,0.00,4.91,7876.00,0,0,0,0,28.57,10,0,2026-04-21T20:07:10Z
MCM,40,27,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:10Z
MCM,41,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:10Z
MCM,42,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:11Z
MCM,43,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:11Z
MCM,44,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:11Z
MCM,45,27,0.00,4.91,7876.00,0,0,0,0,21.05,10,0,2026-04-21T20:07:11Z
MCM,46,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:11Z
MCM,47,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:11Z
MCM,48,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:11Z
MCM,49,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:11Z
MCM,50,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:12Z
MCM,51,27,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:12Z
MCM,52,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:12Z
MCM,53,24,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:12Z
MCM,54,30,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:12Z
MCM,55,26,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:07:12Z
MCM,56,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:12Z
MCM,57,25,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:12Z
MCM,58,25,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:13Z
MCM,59,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:13Z
MCM,60,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:13Z
MCM,61,25,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:13Z
MCM,62,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:13Z
MCM,63,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:13Z
MCM,64,25,0.00,4.91,7876.00,0,0,0,0,16.67,10,0,2026-04-21T20:07:13Z
MCM,65,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:13Z
MCM,66,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:14Z
MCM,67,25,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:14Z
MCM,68,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:14Z
MCM,69,27,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:14Z
MCM,70,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:14Z
MCM,71,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:14Z
MCM,72,28,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:14Z
MCM,73,28,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:14Z
MCM,74,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:15Z
MCM,75,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:15Z
MCM,76,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:15Z
MCM,77,24,0.00,4.91,7876.00,0,0,0,0,28.57,10,0,2026-04-21T20:07:15Z
MCM,78,26,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:15Z
MCM,79,25,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:15Z
MCM,80,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:15Z
MCM,81,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:15Z
MCM,82,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:16Z
MCM,83,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:16Z
MCM,84,24,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:16Z
MCM,85,24,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:16Z
MCM,86,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:16Z
MCM,87,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:16Z
MCM,88,28,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:16Z
MCM,89,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:16Z
MCM,90,24,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:17Z
MCM,91,24,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:17Z
MCM,92,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:17Z
MCM,93,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:17Z
MCM,94,26,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:17Z
MCM,95,27,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:17Z
MCM,96,28,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:17Z
MCM,97,26,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:17Z
MCM,98,28,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:18Z
MCM,99,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:18Z
MCM,100,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:18Z
MediaArmonica,1,24,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:18Z
MediaArmonica,2,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:18Z
MediaArmonica,3,26,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:18Z
MediaArmonica,4,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:18Z
MediaArmonica,5,25,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:18Z
MediaArmonica,6,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:19Z
MediaArmonica,7,25,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:19Z
MediaArmonica,8,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:19Z
MediaArmonica,9,28,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:19Z
MediaArmonica,10,24,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:19Z
MediaArmonica,11,24,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:19Z
MediaArmonica,12,24,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:19Z
MediaArmonica,13,27,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:19Z
MediaArmonica,14,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:20Z
MediaArmonica,15,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:20Z
MediaArmonica,16,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:20Z
MediaArmonica,17,25,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:07:20Z
MediaArmonica,18,26,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:20Z
MediaArmonica,19,28,0.00,4.91,7876.00,0,0,0,0,26.32,10,0,2026-04-21T20:07:20Z
MediaArmonica,20,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:20Z
MediaArmonica,21,28,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:20Z
MediaArmonica,22,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:21Z
MediaArmonica,23,25,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:07:21Z
MediaArmonica,24,27,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:21Z
MediaArmonica,25,25,0.00,4.91,7876.00,0,0,0,0,20.00,10,0,2026-04-21T20:07:21Z
MediaArmonica,26,28,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:21Z
MediaArmonica,27,27,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:21Z
MediaArmonica,28,27,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:21Z
MediaArmonica,29,28,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:21Z
MediaArmonica,30,28,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:22Z
MediaArmonica,31,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:22Z
MediaArmonica,32,25,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:22Z
MediaArmonica,33,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:22Z
MediaArmonica,34,25,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:22Z
MediaArmonica,35,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:22Z
MediaArmonica,36,28,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:22Z
MediaArmonica,37,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:22Z
MediaArmonica,38,26,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:23Z
MediaArmonica,39,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:23Z
MediaArmonica,40,25,0.00,4.91,7876.00,0,0,0,0,35.71,10,0,2026-04-21T20:07:23Z
MediaArmonica,41,24,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:23Z
MediaArmonica,42,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:23Z
MediaArmonica,43,27,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:23Z
MediaArmonica,44,26,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:23Z
MediaArmonica,45,26,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:07:23Z
MediaArmonica,46,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:23Z
MediaArmonica,47,27,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:24Z
MediaArmonica,48,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:24Z
MediaArmonica,49,27,0.00,4.91,7876.00,0,0,0,0,22.22,10,0,2026-04-21T20:07:24Z
MediaArmonica,50,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:24Z
MediaArmonica,51,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:24Z
MediaArmonica,52,27,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:24Z
MediaArmonica,53,25,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:24Z
MediaArmonica,54,29,0.00,4.91,7876.00,0,0,0,0,26.32,10,0,2026-04-21T20:07:24Z
MediaArmonica,55,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:25Z
MediaArmonica,56,26,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:25Z
MediaArmonica,57,25,0.00,4.91,7876.00,0,0,0,0,31.25,10,0,2026-04-21T20:07:25Z
MediaArmonica,58,25,0.00,4.91,7876.00,0,0,0,0,26.67,10,0,2026-04-21T20:07:25Z
MediaArmonica,59,26,0.00,4.91,7876.00,0,0,0,0,18.75,10,0,2026-04-21T20:07:25Z
MediaArmonica,60,27,0.00,4.91,7876.00,0,0,0,0,23.53,10,0,2026-04-21T20:07:25Z
MediaArmonica,61,25,0.00,4.91,7876.00,0,0,0,0,33.33,10,0,2026-04-21T20:07:25Z
MediaArmonica,62,27,0.00,4.91,7876.00,0,0,0,0,17.65,10,0,2026-04-21T20:07:25Z
MediaArmonica,63,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:26Z
MediaArmonica,64,26,0.00,4.91,7876.00,0,0,0,0,27.78,10,0,2026-04-21T20:07:26Z
MediaArmonica,65,27,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:26Z
MediaArmonica,66,25,0.00,4.91,7876.00,0,0,0,0,25.00,10,0,2026-04-21T20:07:26Z
MediaArmonica,67,26,0.00,4.91,7876.00,0,0,0,0,29.41,10,0,2026-04-21T20:07:26Z
