file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKgLibras.java,Code.Java.Abacus.v1.Rare.ConversionKgLibras,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,5,0,2,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PerimetroCuadrado.java,Code.Java.Abacus.v1.Rare.PerimetroCuadrado,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,5,0,2,1,1,0,0,0,0,0,0,1,2,2,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiagonalMatriz.java,Code.Java.Abacus.v1.Rare.DiagonalMatriz,main/1[java.lang.String[]],false,4,1,0,0,0,2,1,7,0,2,1,1,0,0,1,0,0,0,2,11,2,1,1,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/OrdenarArray.java,Code.Java.Abacus.v1.Rare.OrdenarArray,main/1[java.lang.String[]],false,5,1,0,0,0,2,2,8,0,1,1,2,0,0,1,0,0,0,2,5,1,1,1,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPrimeroN.java,Code.Java.Abacus.v1.Rare.SumaPrimeroN,main/1[java.lang.String[]],false,4,0,0,0,0,2,1,8,0,3,1,1,0,0,1,0,0,0,2,3,4,1,1,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaPonderada.java,Code.Java.Abacus.v1.Rare.MediaPonderada,main/1[java.lang.String[]],false,4,1,0,0,0,2,1,9,0,4,1,1,0,0,1,0,0,0,1,8,5,2,1,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPares.java,Code.Java.Abacus.v1.Rare.SumaPares,main/1[java.lang.String[]],false,4,0,0,0,0,2,1,8,0,3,1,1,0,0,1,0,0,0,2,4,5,1,1,0,0,0,8,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Presion.java,Code.Java.Abacus.v1.Rare.Presion,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,2,2,3,2,0,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioNumeros.java,Code.Java.Abacus.v1.Rare.PromedioNumeros,main/1[java.lang.String[]],false,4,1,0,0,0,2,1,9,0,3,1,1,0,0,1,0,0,0,1,6,4,2,1,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Porcentaje.java,Code.Java.Abacus.v1.Rare.Porcentaje,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,1,3,3,3,3,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InteresCompuesto.java,Code.Java.Abacus.v1.Rare.InteresCompuesto,main/1[java.lang.String[]],false,4,0,0,0,0,1,2,7,0,4,1,2,0,0,0,0,0,0,1,4,4,3,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DivisionNumeros.java,Code.Java.Abacus.v1.Rare.DivisionNumeros,main/1[java.lang.String[]],false,4,0,0,0,0,2,1,11,0,3,1,1,0,0,0,1,0,0,4,3,3,2,1,0,0,0,11,9,0,false
