clase,ejecucion,tiempo_ms,memoria_kb
SegundosAHoras,90,70,58096
SegundosAHoras,91,60,59372
SegundosAHoras,92,70,58092
SegundosAHoras,93,60,57960
SegundosAHoras,94,80,58192
SegundosAHoras,95,70,58328
SegundosAHoras,96,70,58876
SegundosAHoras,97,60,58104
SegundosAHoras,98,80,58100
SegundosAHoras,99,60,58100
SegundosAHoras,100,70,57840
FactorialNumero,1,60,57976
FactorialNumero,2,90,59260
FactorialNumero,3,60,57944
FactorialNumero,4,70,57592
FactorialNumero,5,60,57848
FactorialNumero,6,70,57460
FactorialNumero,7,60,57980
FactorialNumero,8,70,57848
FactorialNumero,9,60,57848
FactorialNumero,10,70,58876
FactorialNumero,11,70,57720
FactorialNumero,12,70,57964
FactorialNumero,13,60,57592
FactorialNumero,14,70,59388
FactorialNumero,15,60,58360
FactorialNumero,16,70,57476
FactorialNumero,17,60,57836
FactorialNumero,18,60,57584
FactorialNumero,19,70,57732
FactorialNumero,20,60,59128
FactorialNumero,21,70,58860
FactorialNumero,22,60,57972
FactorialNumero,23,70,57432
FactorialNumero,24,60,58072
FactorialNumero,25,70,57720
FactorialNumero,26,60,57688
FactorialNumero,27,70,58840
FactorialNumero,28,60,58096
FactorialNumero,29,70,57596
FactorialNumero,30,70,57836
FactorialNumero,31,70,58840
FactorialNumero,32,60,57944
FactorialNumero,33,70,58584
FactorialNumero,34,60,58112
FactorialNumero,35,80,57688
FactorialNumero,36,60,58840
FactorialNumero,37,70,58072
FactorialNumero,38,60,57944
FactorialNumero,39,70,57560
FactorialNumero,40,60,57684
FactorialNumero,41,70,59232
FactorialNumero,42,70,58736
FactorialNumero,43,70,59224
FactorialNumero,44,60,57688
FactorialNumero,45,70,57712
FactorialNumero,46,60,57724
FactorialNumero,47,70,57976
FactorialNumero,48,60,55672
FactorialNumero,49,80,57840
FactorialNumero,50,60,58736
FactorialNumero,51,70,58084
FactorialNumero,52,60,58872
FactorialNumero,53,70,59000
FactorialNumero,54,70,57732
FactorialNumero,55,70,57980
FactorialNumero,56,60,57432
FactorialNumero,57,70,57580
FactorialNumero,58,60,58096
FactorialNumero,59,70,58732
FactorialNumero,60,60,57592
FactorialNumero,61,70,57688
FactorialNumero,62,60,59128
FactorialNumero,63,70,58988
FactorialNumero,64,60,58628
FactorialNumero,65,60,58072
FactorialNumero,66,60,57812
FactorialNumero,67,70,57816
FactorialNumero,68,60,57584
FactorialNumero,69,70,58712
FactorialNumero,70,60,59000
FactorialNumero,71,70,57848
FactorialNumero,72,60,58748
FactorialNumero,73,70,58488
FactorialNumero,74,60,57432
FactorialNumero,75,70,57728
FactorialNumero,76,60,58104
FactorialNumero,77,70,58968
FactorialNumero,78,60,57580
FactorialNumero,79,70,57048
FactorialNumero,80,60,58744
FactorialNumero,81,70,59012
FactorialNumero,82,60,57860
FactorialNumero,83,70,58604
FactorialNumero,84,60,58840
FactorialNumero,85,70,57944
FactorialNumero,86,60,57976
FactorialNumero,87,70,58872
FactorialNumero,88,60,57976
FactorialNumero,89,70,58744
FactorialNumero,90,60,58584
FactorialNumero,91,70,58860
FactorialNumero,92,60,57848
FactorialNumero,93,70,59000
FactorialNumero,94,60,58460
FactorialNumero,95,70,57456
FactorialNumero,96,60,58880
FactorialNumero,97,70,58752
FactorialNumero,98,60,58876
FactorialNumero,99,70,58732
FactorialNumero,100,60,58072
CoeficienteVariacion,1,70,53740
CoeficienteVariacion,2,60,53624
CoeficienteVariacion,3,70,56696
CoeficienteVariacion,4,50,55128
CoeficienteVariacion,5,70,56828
CoeficienteVariacion,6,50,55376
CoeficienteVariacion,7,70,56568
CoeficienteVariacion,8,60,56664
CoeficienteVariacion,9,60,55800
CoeficienteVariacion,10,50,55544
CoeficienteVariacion,11,60,55408
CoeficienteVariacion,12,50,54272
CoeficienteVariacion,13,70,55288
CoeficienteVariacion,14,50,55160
CoeficienteVariacion,15,70,55768
CoeficienteVariacion,16,60,55384
CoeficienteVariacion,17,70,53636
CoeficienteVariacion,18,60,56828
CoeficienteVariacion,19,70,53764
CoeficienteVariacion,20,50,55416
CoeficienteVariacion,21,70,56824
CoeficienteVariacion,22,60,56280
CoeficienteVariacion,23,70,56316
CoeficienteVariacion,24,60,56192
CoeficienteVariacion,25,70,56688
CoeficienteVariacion,26,50,55404
CoeficienteVariacion,27,60,56824
CoeficienteVariacion,28,60,55536
CoeficienteVariacion,29,70,55512
CoeficienteVariacion,30,60,56696
CoeficienteVariacion,31,70,56444
CoeficienteVariacion,32,50,55672
CoeficienteVariacion,33,70,55544
CoeficienteVariacion,34,60,56792
CoeficienteVariacion,35,70,57208
CoeficienteVariacion,36,60,56824
CoeficienteVariacion,37,70,57076
CoeficienteVariacion,38,60,56792
CoeficienteVariacion,39,70,56696
CoeficienteVariacion,40,50,55544
CoeficienteVariacion,41,60,56696
CoeficienteVariacion,42,80,56552
CoeficienteVariacion,43,60,56920
CoeficienteVariacion,44,70,53720
CoeficienteVariacion,45,60,56952
CoeficienteVariacion,46,50,55280
CoeficienteVariacion,47,60,53484
CoeficienteVariacion,48,70,56828
CoeficienteVariacion,49,50,55412
CoeficienteVariacion,50,70,56936
CoeficienteVariacion,51,70,56280
CoeficienteVariacion,52,70,53620
CoeficienteVariacion,53,60,55672
CoeficienteVariacion,54,70,56424
CoeficienteVariacion,55,60,56696
CoeficienteVariacion,56,70,56952
CoeficienteVariacion,57,60,56304
CoeficienteVariacion,58,70,56688
CoeficienteVariacion,59,60,55672
CoeficienteVariacion,60,70,55160
CoeficienteVariacion,61,50,55416
CoeficienteVariacion,62,60,53464
CoeficienteVariacion,63,50,55656
CoeficienteVariacion,64,70,53720
CoeficienteVariacion,65,60,56704
CoeficienteVariacion,66,70,53620
CoeficienteVariacion,67,60,56696
CoeficienteVariacion,68,70,56792
CoeficienteVariacion,69,60,56952
CoeficienteVariacion,70,70,56572
CoeficienteVariacion,71,60,56432
CoeficienteVariacion,72,70,56816
CoeficienteVariacion,73,70,56920
CoeficienteVariacion,74,70,55384
CoeficienteVariacion,75,60,56824
CoeficienteVariacion,76,50,55160
CoeficienteVariacion,77,70,56812
CoeficienteVariacion,78,60,56920
CoeficienteVariacion,79,70,56792
CoeficienteVariacion,80,60,56696
CoeficienteVariacion,81,70,55676
CoeficienteVariacion,82,60,54996
CoeficienteVariacion,83,70,56568
CoeficienteVariacion,84,50,55416
CoeficienteVariacion,85,70,55400
CoeficienteVariacion,86,50,55284
CoeficienteVariacion,87,70,55536
CoeficienteVariacion,88,50,55288
CoeficienteVariacion,89,70,56692
CoeficienteVariacion,90,50,55384
CoeficienteVariacion,91,60,55416
CoeficienteVariacion,92,70,56948
CoeficienteVariacion,93,60,57080
CoeficienteVariacion,94,70,56440
CoeficienteVariacion,95,50,55768
CoeficienteVariacion,96,70,56316
CoeficienteVariacion,97,60,57080
CoeficienteVariacion,98,70,56448
CoeficienteVariacion,99,50,54776
CoeficienteVariacion,100,70,56944
SumaMatrices,1,50,53624
SumaMatrices,2,70,53752
SumaMatrices,3,50,53592
SumaMatrices,4,70,56324
SumaMatrices,5,50,41072
SumaMatrices,6,70,56824
SumaMatrices,7,60,53484
SumaMatrices,8,70,53360
SumaMatrices,9,60,53880
SumaMatrices,10,70,53616
SumaMatrices,11,50,53460
SumaMatrices,12,70,53744
SumaMatrices,13,50,53624
SumaMatrices,14,70,56676
SumaMatrices,15,50,53552
SumaMatrices,16,70,56692
SumaMatrices,17,60,56300
SumaMatrices,18,70,53880
SumaMatrices,19,60,56568
SumaMatrices,20,70,53720
SumaMatrices,21,50,53752
SumaMatrices,22,60,40184
SumaMatrices,23,50,56044
SumaMatrices,24,70,57084
SumaMatrices,25,70,56664
SumaMatrices,26,70,53868
SumaMatrices,27,50,53720
SumaMatrices,28,70,56704
SumaMatrices,29,60,56448
SumaMatrices,30,70,53492
SumaMatrices,31,50,56544
SumaMatrices,32,60,53464
SumaMatrices,33,50,53636
SumaMatrices,34,70,53496
SumaMatrices,35,50,54020
SumaMatrices,36,70,55404
SumaMatrices,37,50,53616
SumaMatrices,38,70,53592
SumaMatrices,39,50,53740
SumaMatrices,40,70,57308
SumaMatrices,41,60,56440
SumaMatrices,42,70,56320
SumaMatrices,43,50,56320
SumaMatrices,44,60,40440
SumaMatrices,45,50,53592
SumaMatrices,46,70,56580
SumaMatrices,47,60,56440
SumaMatrices,48,70,53592
SumaMatrices,49,50,53460
SumaMatrices,50,70,56172
SumaMatrices,51,50,53872
SumaMatrices,52,70,53628
SumaMatrices,53,70,56552
SumaMatrices,54,60,57068
SumaMatrices,55,60,53740
SumaMatrices,56,50,53500
SumaMatrices,57,70,53496
SumaMatrices,58,60,56664
SumaMatrices,59,70,56548
SumaMatrices,60,50,53464
SumaMatrices,61,70,53624
SumaMatrices,62,60,56696
SumaMatrices,63,70,53892
SumaMatrices,64,60,56696
SumaMatrices,65,80,56152
SumaMatrices,66,50,40824
SumaMatrices,67,70,56448
SumaMatrices,68,70,56448
SumaMatrices,69,50,53740
SumaMatrices,70,60,40568
SumaMatrices,71,50,53496
SumaMatrices,72,70,53464
SumaMatrices,73,50,53376
SumaMatrices,74,80,56288
SumaMatrices,75,60,56428
SumaMatrices,76,70,53492
SumaMatrices,77,60,56656
SumaMatrices,78,70,53640
SumaMatrices,79,50,53464
SumaMatrices,80,50,54020
SumaMatrices,81,60,56300
SumaMatrices,82,60,56572
SumaMatrices,83,50,56056
SumaMatrices,84,50,53488
SumaMatrices,85,60,56176
SumaMatrices,86,50,53592
SumaMatrices,87,50,53720
SumaMatrices,88,70,56444
SumaMatrices,89,50,56312
SumaMatrices,90,70,56440
SumaMatrices,91,50,53336
SumaMatrices,92,60,40556
SumaMatrices,93,50,53612
SumaMatrices,94,60,53608
SumaMatrices,95,50,53848
SumaMatrices,96,70,56316
SumaMatrices,97,50,56824
SumaMatrices,98,70,53720
SumaMatrices,99,60,56452
SumaMatrices,100,60,53380
Trabajo,1,50,55544
Trabajo,2,70,56444
Trabajo,3,60,53752
Trabajo,4,70,56688
Trabajo,5,50,55288
Trabajo,6,70,56568
Trabajo,7,70,55656
Trabajo,8,70,53592
Trabajo,9,50,53484
Trabajo,10,70,53592
Trabajo,11,60,53612
Trabajo,12,70,56580
Trabajo,13,60,54008
Trabajo,14,60,55148
Trabajo,15,70,56800
Trabajo,16,60,53464
Trabajo,17,70,53368
Trabajo,18,60,57200
Trabajo,19,60,55032
Trabajo,20,70,55532
Trabajo,21,60,55536
Trabajo,22,70,53720
Trabajo,23,60,55408
Trabajo,24,70,55416
Trabajo,25,60,55544
Trabajo,26,70,55788
Trabajo,27,60,56696
Trabajo,28,80,56708
Trabajo,29,50,55784
Trabajo,30,70,53860
Trabajo,31,60,55288
Trabajo,32,70,56944
Trabajo,33,60,55648
Trabajo,34,70,55672
Trabajo,35,70,56696
Trabajo,36,70,56824
Trabajo,37,60,56536
Trabajo,38,70,56824
Trabajo,39,60,56696
Trabajo,40,70,55664
Trabajo,41,60,56560
Trabajo,42,70,55416
Trabajo,43,50,55544
Trabajo,44,70,55032
Trabajo,45,60,56960
Trabajo,46,70,56792
Trabajo,47,60,56936
Trabajo,48,70,56960
Trabajo,49,60,55676
Trabajo,50,60,55160
Trabajo,51,70,55288
Trabajo,52,60,55544
Trabajo,53,80,56428
Trabajo,54,60,55548
Trabajo,55,50,55876
Trabajo,56,60,53720
Trabajo,57,50,55544
Trabajo,58,70,55416
Trabajo,59,50,55024
Trabajo,60,70,56560
Trabajo,61,60,56664
Trabajo,62,70,55416
Trabajo,63,60,53592
Trabajo,64,70,56440
Trabajo,65,50,56408
Trabajo,66,70,56580
Trabajo,67,50,56312
Trabajo,68,70,53496
Trabajo,69,50,53496
Trabajo,70,70,56824
Trabajo,71,60,56696
Trabajo,72,70,56812
Trabajo,73,60,57056
Trabajo,74,70,54912
Trabajo,75,60,56824
Trabajo,76,70,55404
Trabajo,77,60,56696
Trabajo,78,70,56304
Trabajo,79,50,56312
Trabajo,80,70,56048
Trabajo,81,60,56664
Trabajo,82,60,55928
Trabajo,83,70,55428
Trabajo,84,60,53724
Trabajo,85,70,57208
Trabajo,86,60,53740
Trabajo,87,70,53872
Trabajo,88,50,55032
Trabajo,89,70,56048
Trabajo,90,50,55420
Trabajo,91,70,56572
Trabajo,92,60,56792
Trabajo,93,70,55408
Trabajo,94,50,53744
Trabajo,95,50,53744
Trabajo,96,70,55152
Trabajo,97,60,53888
Trabajo,98,70,55508
Trabajo,99,60,56664
Trabajo,100,70,56432
NumeroPerfecto,1,70,58372
NumeroPerfecto,2,70,57844
NumeroPerfecto,3,60,58072
NumeroPerfecto,4,70,58200
NumeroPerfecto,5,70,57220
NumeroPerfecto,6,80,58104
NumeroPerfecto,7,60,58712
NumeroPerfecto,8,70,57708
NumeroPerfecto,9,70,57560
NumeroPerfecto,10,70,57976
NumeroPerfecto,11,70,57456
NumeroPerfecto,12,80,57208
NumeroPerfecto,13,70,57720
NumeroPerfecto,14,80,57988
NumeroPerfecto,15,60,57464
NumeroPerfecto,16,70,57732
NumeroPerfecto,17,60,58232
NumeroPerfecto,18,70,58584
NumeroPerfecto,19,70,57976
NumeroPerfecto,20,80,57968
NumeroPerfecto,21,60,58104
NumeroPerfecto,22,70,58488
NumeroPerfecto,23,60,58968
NumeroPerfecto,24,80,57208
NumeroPerfecto,25,70,57840
NumeroPerfecto,26,70,58196
NumeroPerfecto,27,60,57208
NumeroPerfecto,28,70,58488
NumeroPerfecto,29,60,58360
NumeroPerfecto,30,80,57204
NumeroPerfecto,31,60,57720
NumeroPerfecto,32,70,57944
NumeroPerfecto,33,60,58604
NumeroPerfecto,34,70,58468
NumeroPerfecto,35,70,58200
NumeroPerfecto,36,70,58348
NumeroPerfecto,37,70,57304
NumeroPerfecto,38,80,57464
NumeroPerfecto,39,70,57464
NumeroPerfecto,40,80,57600
NumeroPerfecto,41,70,57848
NumeroPerfecto,42,80,57716
NumeroPerfecto,43,70,57840
NumeroPerfecto,44,80,57324
NumeroPerfecto,45,70,57968
NumeroPerfecto,46,80,57200
NumeroPerfecto,47,60,57604
NumeroPerfecto,48,80,57560
NumeroPerfecto,49,60,57580
NumeroPerfecto,50,80,58104
NumeroPerfecto,51,60,58712
NumeroPerfecto,52,70,57848
NumeroPerfecto,53,60,57464
NumeroPerfecto,54,70,58456
NumeroPerfecto,55,70,58488
NumeroPerfecto,56,70,58712
NumeroPerfecto,57,70,57432
NumeroPerfecto,58,80,58320
NumeroPerfecto,59,60,57860
NumeroPerfecto,60,70,58232
NumeroPerfecto,61,60,58484
NumeroPerfecto,62,70,58368
NumeroPerfecto,63,60,58348
NumeroPerfecto,64,60,58096
NumeroPerfecto,65,60,58620
NumeroPerfecto,66,70,57812
NumeroPerfecto,67,60,58864
NumeroPerfecto,68,60,56824
NumeroPerfecto,69,60,58216
NumeroPerfecto,70,60,58456
NumeroPerfecto,71,80,57200
NumeroPerfecto,72,70,57944
NumeroPerfecto,73,80,58348
NumeroPerfecto,74,60,58876
NumeroPerfecto,75,70,57588
NumeroPerfecto,76,60,57720
NumeroPerfecto,77,80,58360
NumeroPerfecto,78,60,58616
NumeroPerfecto,79,80,58328
NumeroPerfecto,80,60,58360
NumeroPerfecto,81,80,57584
NumeroPerfecto,82,70,57724
NumeroPerfecto,83,70,57836
NumeroPerfecto,84,60,58488
NumeroPerfecto,85,80,58584
NumeroPerfecto,86,60,57708
NumeroPerfecto,87,80,57460
NumeroPerfecto,88,60,58616
NumeroPerfecto,89,70,58488
NumeroPerfecto,90,70,57084
NumeroPerfecto,91,70,57592
NumeroPerfecto,92,60,58744
NumeroPerfecto,93,70,58476
NumeroPerfecto,94,60,58232
NumeroPerfecto,95,70,57592
NumeroPerfecto,96,70,57176
NumeroPerfecto,97,60,58480
NumeroPerfecto,98,60,57720
NumeroPerfecto,99,60,57720
NumeroPerfecto,100,70,57584
RedondeoNumero,1,80,57560
RedondeoNumero,2,60,57976
RedondeoNumero,3,70,58968
RedondeoNumero,4,60,57428
RedondeoNumero,5,70,57976
RedondeoNumero,6,60,58840
RedondeoNumero,7,70,57840
RedondeoNumero,8,60,58232
RedondeoNumero,9,80,57432
RedondeoNumero,10,60,57336
RedondeoNumero,11,70,59136
RedondeoNumero,12,60,57464
RedondeoNumero,13,80,57460
RedondeoNumero,14,60,58884
RedondeoNumero,15,80,58488
RedondeoNumero,16,60,58752
RedondeoNumero,17,80,57976
RedondeoNumero,18,60,57464
RedondeoNumero,19,80,57176
RedondeoNumero,20,60,58840
RedondeoNumero,21,70,57348
RedondeoNumero,22,60,55672
RedondeoNumero,23,70,59000
RedondeoNumero,24,60,57080
RedondeoNumero,25,70,58872
RedondeoNumero,26,70,57560
RedondeoNumero,27,70,58992
RedondeoNumero,28,60,57592
RedondeoNumero,29,70,55284
RedondeoNumero,30,60,58348
RedondeoNumero,31,70,58744
RedondeoNumero,32,60,58708
RedondeoNumero,33,70,57336
RedondeoNumero,34,60,58872
RedondeoNumero,35,70,57208
RedondeoNumero,36,60,57588
RedondeoNumero,37,70,57600
RedondeoNumero,38,60,58616
RedondeoNumero,39,70,57180
RedondeoNumero,40,60,58500
RedondeoNumero,41,80,57560
RedondeoNumero,42,60,57072
RedondeoNumero,43,70,58488
RedondeoNumero,44,60,58712
RedondeoNumero,45,70,57464
RedondeoNumero,46,60,59000
RedondeoNumero,47,70,58996
RedondeoNumero,48,60,57336
RedondeoNumero,49,70,55920
RedondeoNumero,50,70,57584
RedondeoNumero,51,70,57592
RedondeoNumero,52,70,57720
RedondeoNumero,53,70,55544
RedondeoNumero,54,70,58488
RedondeoNumero,55,60,58104
RedondeoNumero,56,70,57732
RedondeoNumero,57,60,58740
RedondeoNumero,58,70,58584
RedondeoNumero,59,60,58744
RedondeoNumero,60,60,59004
RedondeoNumero,61,80,57464
RedondeoNumero,62,60,55800
RedondeoNumero,63,70,58360
RedondeoNumero,64,60,58840
RedondeoNumero,65,70,57592
RedondeoNumero,66,60,58748
RedondeoNumero,67,70,59132
RedondeoNumero,68,60,58476
RedondeoNumero,69,70,58712
RedondeoNumero,70,60,54992
RedondeoNumero,71,80,57592
RedondeoNumero,72,70,58616
RedondeoNumero,73,80,57592
RedondeoNumero,74,60,57592
RedondeoNumero,75,70,58488
RedondeoNumero,76,50,57464
RedondeoNumero,77,70,58840
RedondeoNumero,78,70,57084
RedondeoNumero,79,70,58744
RedondeoNumero,80,70,57464
RedondeoNumero,81,70,58880
RedondeoNumero,82,60,58840
RedondeoNumero,83,70,57200
RedondeoNumero,84,60,57728
RedondeoNumero,85,70,58232
RedondeoNumero,86,60,57976
RedondeoNumero,87,80,58620
RedondeoNumero,88,60,58872
RedondeoNumero,89,80,57848
RedondeoNumero,90,70,57592
RedondeoNumero,91,80,58456
RedondeoNumero,92,70,57588
RedondeoNumero,93,80,57560
RedondeoNumero,94,60,58968
RedondeoNumero,95,70,58616
RedondeoNumero,96,60,58584
RedondeoNumero,97,70,55640
RedondeoNumero,98,60,57456
RedondeoNumero,99,70,57472
RedondeoNumero,100,70,57452
DiagonalMatriz,1,70,53752
DiagonalMatriz,2,60,56428
DiagonalMatriz,3,70,53740
DiagonalMatriz,4,50,53616
DiagonalMatriz,5,60,40824
DiagonalMatriz,6,50,53368
DiagonalMatriz,7,80,56296
DiagonalMatriz,8,50,53624
DiagonalMatriz,9,70,56964
DiagonalMatriz,10,60,56688
DiagonalMatriz,11,70,53592
DiagonalMatriz,12,50,53868
DiagonalMatriz,13,70,53364
DiagonalMatriz,14,60,53616
DiagonalMatriz,15,70,53752
DiagonalMatriz,16,50,56296
DiagonalMatriz,17,60,56580
DiagonalMatriz,18,70,53496
DiagonalMatriz,19,50,53496
DiagonalMatriz,20,70,56312
DiagonalMatriz,21,60,53720
DiagonalMatriz,22,70,56696
DiagonalMatriz,23,50,53616
DiagonalMatriz,24,60,40704
DiagonalMatriz,25,60,56684
DiagonalMatriz,26,70,56684
DiagonalMatriz,27,50,53196
DiagonalMatriz,28,70,53368
DiagonalMatriz,29,60,56568
DiagonalMatriz,30,70,56280
DiagonalMatriz,31,50,53848
DiagonalMatriz,32,70,56580
DiagonalMatriz,33,50,56308
DiagonalMatriz,34,50,53592
DiagonalMatriz,35,70,56688
DiagonalMatriz,36,60,56172
DiagonalMatriz,37,70,53536
DiagonalMatriz,38,50,53240
DiagonalMatriz,39,60,40548
DiagonalMatriz,40,60,53848
DiagonalMatriz,41,80,56452
DiagonalMatriz,42,50,53760
DiagonalMatriz,43,70,56812
DiagonalMatriz,44,50,53756
DiagonalMatriz,45,70,53488
DiagonalMatriz,46,50,53740
DiagonalMatriz,47,70,56568
DiagonalMatriz,48,70,56284
DiagonalMatriz,49,80,56700
DiagonalMatriz,50,50,56568
DiagonalMatriz,51,70,53484
DiagonalMatriz,52,70,56708
DiagonalMatriz,53,70,53892
DiagonalMatriz,54,50,53496
DiagonalMatriz,55,60,40296
DiagonalMatriz,56,70,56944
DiagonalMatriz,57,70,53472
DiagonalMatriz,58,50,56684
DiagonalMatriz,59,50,53740
DiagonalMatriz,60,70,56792
DiagonalMatriz,61,70,56568
DiagonalMatriz,62,70,56052
DiagonalMatriz,63,60,56680
DiagonalMatriz,64,70,53612
DiagonalMatriz,65,50,53360
DiagonalMatriz,66,70,53328
DiagonalMatriz,67,60,56316
DiagonalMatriz,68,70,41048
DiagonalMatriz,69,70,56312
DiagonalMatriz,70,70,53464
DiagonalMatriz,71,50,53496
DiagonalMatriz,72,70,53624
DiagonalMatriz,73,50,56304
DiagonalMatriz,74,70,53624
DiagonalMatriz,75,50,53244
DiagonalMatriz,76,80,56440
DiagonalMatriz,77,70,56300
DiagonalMatriz,78,70,53628
DiagonalMatriz,79,60,56568
DiagonalMatriz,80,80,56260
DiagonalMatriz,81,50,53360
DiagonalMatriz,82,70,56312
DiagonalMatriz,83,50,53592
DiagonalMatriz,84,60,53744
DiagonalMatriz,85,70,53488
DiagonalMatriz,86,50,53752
DiagonalMatriz,87,70,56696
DiagonalMatriz,88,60,56400
DiagonalMatriz,89,80,56172
DiagonalMatriz,90,60,53368
DiagonalMatriz,91,70,53356
DiagonalMatriz,92,60,57080
DiagonalMatriz,93,70,56696
DiagonalMatriz,94,50,53616
DiagonalMatriz,95,70,53464
DiagonalMatriz,96,60,56560
DiagonalMatriz,97,70,56568
DiagonalMatriz,98,50,53496
DiagonalMatriz,99,70,53876
DiagonalMatriz,100,50,54012
LeyOhm,1,60,56696
LeyOhm,2,70,55256
LeyOhm,3,60,56700
LeyOhm,4,70,56568
LeyOhm,5,60,56696
LeyOhm,6,70,55136
LeyOhm,7,60,54764
LeyOhm,8,70,56816
LeyOhm,9,60,56572
LeyOhm,10,80,56408
LeyOhm,11,60,55536
LeyOhm,12,70,53764
LeyOhm,13,60,56952
LeyOhm,14,70,55148
LeyOhm,15,50,55424
LeyOhm,16,70,53336
LeyOhm,17,50,55640
LeyOhm,18,70,56704
LeyOhm,19,60,56952
LeyOhm,20,70,56312
LeyOhm,21,60,56440
LeyOhm,22,70,56664
LeyOhm,23,50,55276
LeyOhm,24,50,53624
LeyOhm,25,70,56312
LeyOhm,26,60,56536
LeyOhm,27,70,56696
LeyOhm,28,60,53240
LeyOhm,29,70,53496
LeyOhm,30,60,57080
LeyOhm,31,70,57072
LeyOhm,32,60,56440
LeyOhm,33,70,56568
LeyOhm,34,50,55156
LeyOhm,35,70,56920
LeyOhm,36,50,55164
LeyOhm,37,70,57336
LeyOhm,38,50,55676
LeyOhm,39,70,55544
LeyOhm,40,60,56560
LeyOhm,41,70,53368
LeyOhm,42,50,55288
LeyOhm,43,70,56684
LeyOhm,44,50,55664
LeyOhm,45,70,53504
LeyOhm,46,50,55800
LeyOhm,47,50,55544
LeyOhm,48,70,55896
LeyOhm,49,50,53464
LeyOhm,50,70,55160
LeyOhm,51,60,56684
LeyOhm,52,70,55800
LeyOhm,53,60,56440
LeyOhm,54,70,55416
LeyOhm,55,50,53508
LeyOhm,56,70,56440
LeyOhm,57,60,56952
LeyOhm,58,70,56564
LeyOhm,59,60,56948
LeyOhm,60,70,56312
LeyOhm,61,60,56824
LeyOhm,62,70,55640
LeyOhm,63,50,55416
LeyOhm,64,70,56696
LeyOhm,65,60,56576
LeyOhm,66,70,53880
LeyOhm,67,50,55420
LeyOhm,68,70,56816
LeyOhm,69,60,53376
LeyOhm,70,70,57412
LeyOhm,71,60,56824
LeyOhm,72,70,55160
LeyOhm,73,50,55160
LeyOhm,74,70,53876
LeyOhm,75,60,56812
LeyOhm,76,70,55544
LeyOhm,77,50,55416
LeyOhm,78,70,56696
LeyOhm,79,60,56572
LeyOhm,80,60,55156
LeyOhm,81,60,53628
LeyOhm,82,70,55672
LeyOhm,83,50,53616
LeyOhm,84,70,56556
LeyOhm,85,50,56832
LeyOhm,86,70,53764
LeyOhm,87,60,56692
LeyOhm,88,60,55660
LeyOhm,89,50,53620
LeyOhm,90,70,55384
LeyOhm,91,60,53752
LeyOhm,92,70,55428
LeyOhm,93,60,56316
LeyOhm,94,70,55640
LeyOhm,95,60,56580
LeyOhm,96,70,56556
LeyOhm,97,60,53728
LeyOhm,98,70,55416
LeyOhm,99,60,53464
LeyOhm,100,70,55800
EnergiaKinetica,1,60,55384
EnergiaKinetica,2,70,56948
EnergiaKinetica,3,50,55640
EnergiaKinetica,4,70,55544
EnergiaKinetica,5,50,55416
EnergiaKinetica,6,70,56536
EnergiaKinetica,7,60,56560
EnergiaKinetica,8,60,56024
EnergiaKinetica,9,70,56440
EnergiaKinetica,10,60,56564
EnergiaKinetica,11,60,55416
EnergiaKinetica,12,70,56708
EnergiaKinetica,13,60,55672
EnergiaKinetica,14,70,55556
EnergiaKinetica,15,60,56792
EnergiaKinetica,16,70,56176
EnergiaKinetica,17,50,55160
EnergiaKinetica,18,70,55288
EnergiaKinetica,19,60,57072
EnergiaKinetica,20,60,55544
EnergiaKinetica,21,50,56696
EnergiaKinetica,22,70,56664
EnergiaKinetica,23,60,54008
EnergiaKinetica,24,70,55416
EnergiaKinetica,25,50,55544
EnergiaKinetica,26,70,53368
EnergiaKinetica,27,50,53752
EnergiaKinetica,28,80,56024
EnergiaKinetica,29,50,55168
EnergiaKinetica,30,70,56580
EnergiaKinetica,31,60,56440
EnergiaKinetica,32,70,55668
EnergiaKinetica,33,50,56536
EnergiaKinetica,34,70,56952
EnergiaKinetica,35,50,55276
EnergiaKinetica,36,70,53752
EnergiaKinetica,37,60,55544
EnergiaKinetica,38,70,57308
EnergiaKinetica,39,60,56408
EnergiaKinetica,40,70,56560
EnergiaKinetica,41,60,56664
EnergiaKinetica,42,70,56452
EnergiaKinetica,43,50,55512
EnergiaKinetica,44,70,56792
EnergiaKinetica,45,50,55920
EnergiaKinetica,46,80,56408
EnergiaKinetica,47,60,53868
EnergiaKinetica,48,70,56792
EnergiaKinetica,49,60,56440
EnergiaKinetica,50,70,55768
EnergiaKinetica,51,50,55288
EnergiaKinetica,52,70,55280
EnergiaKinetica,53,60,56956
EnergiaKinetica,54,70,53872
EnergiaKinetica,55,60,56304
EnergiaKinetica,56,70,55664
EnergiaKinetica,57,60,56696
EnergiaKinetica,58,70,56568
EnergiaKinetica,59,50,55544
EnergiaKinetica,60,70,55384
EnergiaKinetica,61,60,56664
EnergiaKinetica,62,70,53240
EnergiaKinetica,63,60,56440
EnergiaKinetica,64,70,56536
EnergiaKinetica,65,60,56940
EnergiaKinetica,66,70,55148
EnergiaKinetica,67,60,56704
EnergiaKinetica,68,70,55544
EnergiaKinetica,69,50,55416
EnergiaKinetica,70,70,56424
EnergiaKinetica,71,60,56920
EnergiaKinetica,72,80,56188
EnergiaKinetica,73,60,55288
EnergiaKinetica,74,60,56060
EnergiaKinetica,75,70,53868
EnergiaKinetica,76,60,56568
