class_name,run_number,execution_time_ms,heap_used_before_mb,heap_used_after_mb,heap_max_mb,gc_count_before,gc_count_after,gc_time_ms_before,gc_time_ms_after,cpu_load_percent,threads_live,exit_code,timestamp
CalculosCirculo,9,8,0.00,4.90,6144.00,0,0,0,0,31.18,8,0,2026-04-17T02:06:15Z
CalculosCirculo,10,8,0.00,4.90,6144.00,0,0,0,0,31.30,8,0,2026-04-17T02:06:15Z
CalculosCirculo,11,9,0.00,4.90,6144.00,0,0,0,0,31.08,8,0,2026-04-17T02:06:15Z
CalculosCirculo,12,8,0.00,4.90,6144.00,0,0,0,0,31.21,8,0,2026-04-17T02:06:15Z
CalculosCirculo,13,8,0.00,4.90,6144.00,0,0,0,0,32.05,8,0,2026-04-17T02:06:15Z
CalculosCirculo,14,8,0.00,4.90,6144.00,0,0,0,0,32.42,8,0,2026-04-17T02:06:15Z
CalculosCirculo,15,9,0.00,4.90,6144.00,0,0,0,0,31.02,8,0,2026-04-17T02:06:15Z
CalculosCirculo,16,8,0.00,4.90,6144.00,0,0,0,0,31.77,8,0,2026-04-17T02:06:15Z
CalculosCirculo,17,8,0.00,4.90,6144.00,0,0,0,0,30.99,8,0,2026-04-17T02:06:15Z
CalculosCirculo,18,8,0.00,4.90,6144.00,0,0,0,0,32.29,8,0,2026-04-17T02:06:15Z
CalculosCirculo,19,9,0.00,4.90,6144.00,0,0,0,0,31.06,8,0,2026-04-17T02:06:16Z
CalculosCirculo,20,8,0.00,4.90,6144.00,0,0,0,0,31.76,8,0,2026-04-17T02:06:16Z
CalculosCirculo,21,7,0.00,4.90,6144.00,0,0,0,0,31.56,8,0,2026-04-17T02:06:16Z
CalculosCirculo,22,7,0.00,4.90,6144.00,0,0,0,0,31.80,8,0,2026-04-17T02:06:16Z
CalculosCirculo,23,8,0.00,4.90,6144.00,0,0,0,0,32.06,8,0,2026-04-17T02:06:16Z
CalculosCirculo,24,9,0.00,4.90,6144.00,0,0,0,0,31.49,8,0,2026-04-17T02:06:16Z
CalculosCirculo,25,7,0.00,4.90,6144.00,0,0,0,0,33.48,8,0,2026-04-17T02:06:16Z
CalculosCirculo,26,8,0.00,4.90,6144.00,0,0,0,0,31.22,8,0,2026-04-17T02:06:16Z
CalculosCirculo,27,8,0.00,4.90,6144.00,0,0,0,0,31.80,8,0,2026-04-17T02:06:16Z
CalculosCirculo,28,8,0.00,4.90,6144.00,0,0,0,0,31.06,8,0,2026-04-17T02:06:16Z
CalculosCirculo,29,8,0.00,4.90,6144.00,0,0,0,0,31.44,8,0,2026-04-17T02:06:16Z
CalculosCirculo,30,8,0.00,4.90,6144.00,0,0,0,0,33.62,8,0,2026-04-17T02:06:16Z
CalculosCirculo,31,9,0.00,4.90,6144.00,0,0,0,0,35.76,8,0,2026-04-17T02:06:16Z
CalculosCirculo,32,8,0.00,4.90,6144.00,0,0,0,0,31.16,8,0,2026-04-17T02:06:16Z
CalculosCirculo,33,9,0.00,4.90,6144.00,0,0,0,0,35.97,8,0,2026-04-17T02:06:16Z
CalculosCirculo,34,9,0.00,4.90,6144.00,0,0,0,0,35.42,8,0,2026-04-17T02:06:16Z
CalculosCirculo,35,8,0.00,4.90,6144.00,0,0,0,0,33.91,8,0,2026-04-17T02:06:17Z
CalculosCirculo,36,8,0.00,4.90,6144.00,0,0,0,0,34.43,8,0,2026-04-17T02:06:17Z
CalculosCirculo,37,8,0.00,4.90,6144.00,0,0,0,0,36.51,8,0,2026-04-17T02:06:17Z
CalculosCirculo,38,8,0.00,4.90,6144.00,0,0,0,0,37.06,8,0,2026-04-17T02:06:17Z
CalculosCirculo,39,7,0.00,4.90,6144.00,0,0,0,0,35.20,8,0,2026-04-17T02:06:17Z
CalculosCirculo,40,9,0.00,4.90,6144.00,0,0,0,0,35.45,8,0,2026-04-17T02:06:17Z
CalculosCirculo,41,9,0.00,4.90,6144.00,0,0,0,0,33.89,8,0,2026-04-17T02:06:17Z
CalculosCirculo,42,7,0.00,4.90,6144.00,0,0,0,0,35.75,8,0,2026-04-17T02:06:17Z
CalculosCirculo,43,8,0.00,4.90,6144.00,0,0,0,0,35.21,8,0,2026-04-17T02:06:17Z
CalculosCirculo,44,7,0.00,4.90,6144.00,0,0,0,0,36.22,8,0,2026-04-17T02:06:17Z
CalculosCirculo,45,8,0.00,4.90,6144.00,0,0,0,0,32.20,8,0,2026-04-17T02:06:17Z
CalculosCirculo,46,8,0.00,4.90,6144.00,0,0,0,0,32.10,8,0,2026-04-17T02:06:17Z
CalculosCirculo,47,8,0.00,4.90,6144.00,0,0,0,0,31.34,8,0,2026-04-17T02:06:17Z
CalculosCirculo,48,8,0.00,4.90,6144.00,0,0,0,0,31.46,8,0,2026-04-17T02:06:17Z
CalculosCirculo,49,8,0.00,4.90,6144.00,0,0,0,0,33.25,8,0,2026-04-17T02:06:17Z
CalculosCirculo,50,8,0.00,4.90,6144.00,0,0,0,0,32.00,8,0,2026-04-17T02:06:17Z
CalculosCirculo,51,8,0.00,4.90,6144.00,0,0,0,0,32.25,8,0,2026-04-17T02:06:17Z
CalculosCirculo,52,8,0.00,4.90,6144.00,0,0,0,0,31.73,8,0,2026-04-17T02:06:18Z
CalculosCirculo,53,8,0.00,4.90,6144.00,0,0,0,0,31.42,8,0,2026-04-17T02:06:18Z
CalculosCirculo,54,8,0.00,4.90,6144.00,0,0,0,0,32.21,8,0,2026-04-17T02:06:18Z
CalculosCirculo,55,7,0.00,4.90,6144.00,0,0,0,0,31.34,8,0,2026-04-17T02:06:18Z
CalculosCirculo,56,8,0.00,4.90,6144.00,0,0,0,0,31.07,8,0,2026-04-17T02:06:18Z
CalculosCirculo,57,8,0.00,4.90,6144.00,0,0,0,0,31.54,8,0,2026-04-17T02:06:18Z
CalculosCirculo,58,8,0.00,4.90,6144.00,0,0,0,0,32.93,8,0,2026-04-17T02:06:18Z
CalculosCirculo,59,8,0.00,4.90,6144.00,0,0,0,0,31.50,8,0,2026-04-17T02:06:18Z
CalculosCirculo,60,8,0.00,4.90,6144.00,0,0,0,0,31.08,8,0,2026-04-17T02:06:18Z
CalculosCirculo,61,8,0.00,4.90,6144.00,0,0,0,0,32.61,8,0,2026-04-17T02:06:18Z
CalculosCirculo,62,8,0.00,4.90,6144.00,0,0,0,0,31.95,8,0,2026-04-17T02:06:18Z
CalculosCirculo,63,7,0.00,4.90,6144.00,0,0,0,0,32.77,8,0,2026-04-17T02:06:18Z
CalculosCirculo,64,8,0.00,4.90,6144.00,0,0,0,0,33.96,8,0,2026-04-17T02:06:18Z
CalculosCirculo,65,8,0.00,4.90,6144.00,0,0,0,0,31.51,8,0,2026-04-17T02:06:18Z
CalculosCirculo,66,9,0.00,4.90,6144.00,0,0,0,0,31.18,8,0,2026-04-17T02:06:18Z
CalculosCirculo,67,8,0.00,4.90,6144.00,0,0,0,0,32.33,8,0,2026-04-17T02:06:18Z
CalculosCirculo,68,8,0.00,4.90,6144.00,0,0,0,0,32.21,8,0,2026-04-17T02:06:19Z
CalculosCirculo,69,8,0.00,4.90,6144.00,0,0,0,0,31.75,8,0,2026-04-17T02:06:19Z
CalculosCirculo,70,8,0.00,4.90,6144.00,0,0,0,0,31.52,8,0,2026-04-17T02:06:19Z
CalculosCirculo,71,7,0.00,4.90,6144.00,0,0,0,0,31.25,8,0,2026-04-17T02:06:19Z
CalculosCirculo,72,8,0.00,4.90,6144.00,0,0,0,0,31.78,8,0,2026-04-17T02:06:19Z
CalculosCirculo,73,8,0.00,4.90,6144.00,0,0,0,0,31.74,8,0,2026-04-17T02:06:19Z
CalculosCirculo,74,8,0.00,4.90,6144.00,0,0,0,0,31.97,8,0,2026-04-17T02:06:19Z
CalculosCirculo,75,8,0.00,4.90,6144.00,0,0,0,0,31.01,8,0,2026-04-17T02:06:19Z
CalculosCirculo,76,8,0.00,4.90,6144.00,0,0,0,0,31.17,8,0,2026-04-17T02:06:19Z
CalculosCirculo,77,8,0.00,4.90,6144.00,0,0,0,0,31.27,8,0,2026-04-17T02:06:19Z
CalculosCirculo,78,7,0.00,4.90,6144.00,0,0,0,0,32.18,8,0,2026-04-17T02:06:19Z
CalculosCirculo,79,11,0.00,4.90,6144.00,0,0,0,0,30.68,8,0,2026-04-17T02:06:19Z
CalculosCirculo,80,8,0.00,4.90,6144.00,0,0,0,0,31.80,8,0,2026-04-17T02:06:19Z
CalculosCirculo,81,8,0.00,4.90,6144.00,0,0,0,0,30.81,8,0,2026-04-17T02:06:19Z
CalculosCirculo,82,8,0.00,4.90,6144.00,0,0,0,0,31.26,8,0,2026-04-17T02:06:19Z
CalculosCirculo,83,9,0.00,4.90,6144.00,0,0,0,0,31.93,8,0,2026-04-17T02:06:19Z
CalculosCirculo,84,8,0.00,4.90,6144.00,0,0,0,0,32.14,8,0,2026-04-17T02:06:20Z
CalculosCirculo,85,8,0.00,4.90,6144.00,0,0,0,0,32.10,8,0,2026-04-17T02:06:20Z
CalculosCirculo,86,9,0.00,4.90,6144.00,0,0,0,0,32.51,8,0,2026-04-17T02:06:20Z
CalculosCirculo,87,8,0.00,4.90,6144.00,0,0,0,0,32.19,8,0,2026-04-17T02:06:20Z
CalculosCirculo,88,8,0.00,4.90,6144.00,0,0,0,0,31.63,8,0,2026-04-17T02:06:20Z
CalculosCirculo,89,8,0.00,4.90,6144.00,0,0,0,0,31.16,8,0,2026-04-17T02:06:20Z
CalculosCirculo,90,8,0.00,4.90,6144.00,0,0,0,0,32.17,8,0,2026-04-17T02:06:20Z
CalculosCirculo,91,7,0.00,4.90,6144.00,0,0,0,0,31.41,8,0,2026-04-17T02:06:20Z
CalculosCirculo,92,8,0.00,4.90,6144.00,0,0,0,0,31.86,8,0,2026-04-17T02:06:20Z
CalculosCirculo,93,8,0.00,4.90,6144.00,0,0,0,0,31.73,8,0,2026-04-17T02:06:20Z
CalculosCirculo,94,8,0.00,4.90,6144.00,0,0,0,0,31.12,8,0,2026-04-17T02:06:20Z
CalculosCirculo,95,8,0.00,4.90,6144.00,0,0,0,0,31.84,8,0,2026-04-17T02:06:20Z
CalculosCirculo,96,7,0.00,4.90,6144.00,0,0,0,0,32.34,8,0,2026-04-17T02:06:20Z
CalculosCirculo,97,8,0.00,4.90,6144.00,0,0,0,0,32.14,8,0,2026-04-17T02:06:20Z
CalculosCirculo,98,8,0.00,4.90,6144.00,0,0,0,0,32.02,8,0,2026-04-17T02:06:20Z
CalculosCirculo,99,8,0.00,4.90,6144.00,0,0,0,0,31.33,8,0,2026-04-17T02:06:20Z
CalculosCirculo,100,8,0.00,4.90,6144.00,0,0,0,0,31.59,8,0,2026-04-17T02:06:20Z
CoeficienteVariacion,1,8,0.00,4.90,6144.00,0,0,0,0,31.87,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,2,8,0.00,4.90,6144.00,0,0,0,0,31.01,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,3,8,0.00,4.90,6144.00,0,0,0,0,31.14,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,4,8,0.00,4.90,6144.00,0,0,0,0,31.77,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,5,9,0.00,4.90,6144.00,0,0,0,0,32.04,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,6,8,0.00,4.90,6144.00,0,0,0,0,31.04,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,7,8,0.00,4.90,6144.00,0,0,0,0,30.95,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,8,8,0.00,4.90,6144.00,0,0,0,0,30.63,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,9,8,0.00,4.90,6144.00,0,0,0,0,31.95,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,10,8,0.00,4.90,6144.00,0,0,0,0,31.89,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,11,7,0.00,4.90,6144.00,0,0,0,0,31.98,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,12,8,0.00,4.90,6144.00,0,0,0,0,33.99,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,13,9,0.00,4.90,6144.00,0,0,0,0,32.02,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,14,8,0.00,4.90,6144.00,0,0,0,0,31.21,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,15,8,0.00,4.90,6144.00,0,0,0,0,32.39,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,16,8,0.00,4.90,6144.00,0,0,0,0,31.74,8,0,2026-04-17T02:06:21Z
CoeficienteVariacion,17,8,0.00,4.90,6144.00,0,0,0,0,31.12,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,18,8,0.00,4.90,6144.00,0,0,0,0,31.50,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,19,8,0.00,4.90,6144.00,0,0,0,0,30.69,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,20,8,0.00,4.90,6144.00,0,0,0,0,31.25,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,21,9,0.00,4.90,6144.00,0,0,0,0,31.42,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,22,8,0.00,4.90,6144.00,0,0,0,0,32.17,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,23,8,0.00,4.90,6144.00,0,0,0,0,30.84,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,24,8,0.00,4.90,6144.00,0,0,0,0,31.66,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,25,8,0.00,4.90,6144.00,0,0,0,0,32.12,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,26,8,0.00,4.90,6144.00,0,0,0,0,31.23,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,27,8,0.00,4.90,6144.00,0,0,0,0,31.15,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,28,7,0.00,4.90,6144.00,0,0,0,0,31.88,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,29,9,0.00,4.90,6144.00,0,0,0,0,31.02,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,30,9,0.00,4.90,6144.00,0,0,0,0,31.50,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,31,8,0.00,4.90,6144.00,0,0,0,0,31.58,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,32,8,0.00,4.90,6144.00,0,0,0,0,31.79,8,0,2026-04-17T02:06:22Z
CoeficienteVariacion,33,8,0.00,4.90,6144.00,0,0,0,0,31.20,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,34,8,0.00,4.90,6144.00,0,0,0,0,31.17,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,35,8,0.00,4.90,6144.00,0,0,0,0,33.23,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,36,8,0.00,4.90,6144.00,0,0,0,0,31.69,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,37,8,0.00,4.90,6144.00,0,0,0,0,31.00,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,38,8,0.00,4.90,6144.00,0,0,0,0,31.48,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,39,9,0.00,4.90,6144.00,0,0,0,0,31.23,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,40,8,0.00,4.90,6144.00,0,0,0,0,31.72,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,41,8,0.00,4.90,6144.00,0,0,0,0,32.22,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,42,8,0.00,4.90,6144.00,0,0,0,0,31.96,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,43,7,0.00,4.90,6144.00,0,0,0,0,31.04,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,44,7,0.00,4.90,6144.00,0,0,0,0,31.62,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,45,8,0.00,4.90,6144.00,0,0,0,0,31.80,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,46,7,0.00,4.90,6144.00,0,0,0,0,31.32,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,47,8,0.00,4.90,6144.00,0,0,0,0,31.25,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,48,8,0.00,4.90,6144.00,0,0,0,0,31.06,8,0,2026-04-17T02:06:23Z
CoeficienteVariacion,49,8,0.00,4.90,6144.00,0,0,0,0,31.60,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,50,9,0.00,4.90,6144.00,0,0,0,0,31.25,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,51,8,0.00,4.90,6144.00,0,0,0,0,30.71,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,52,9,0.00,4.90,6144.00,0,0,0,0,30.84,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,53,8,0.00,4.90,6144.00,0,0,0,0,32.56,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,54,9,0.00,4.90,6144.00,0,0,0,0,31.82,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,55,8,0.00,4.90,6144.00,0,0,0,0,31.95,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,56,7,0.00,4.90,6144.00,0,0,0,0,31.25,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,57,8,0.00,4.90,6144.00,0,0,0,0,30.98,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,58,8,0.00,4.90,6144.00,0,0,0,0,32.04,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,59,8,0.00,4.90,6144.00,0,0,0,0,31.30,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,60,9,0.00,4.90,6144.00,0,0,0,0,32.41,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,61,9,0.00,4.90,6144.00,0,0,0,0,31.52,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,62,8,0.00,4.90,6144.00,0,0,0,0,31.83,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,63,8,0.00,4.90,6144.00,0,0,0,0,31.15,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,64,8,0.00,4.90,6144.00,0,0,0,0,30.26,8,0,2026-04-17T02:06:24Z
CoeficienteVariacion,65,8,0.00,4.90,6144.00,0,0,0,0,31.14,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,66,8,0.00,4.90,6144.00,0,0,0,0,31.56,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,67,8,0.00,4.90,6144.00,0,0,0,0,30.92,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,68,8,0.00,4.90,6144.00,0,0,0,0,31.73,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,69,8,0.00,4.90,6144.00,0,0,0,0,32.49,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,70,8,0.00,4.90,6144.00,0,0,0,0,31.56,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,71,8,0.00,4.90,6144.00,0,0,0,0,31.20,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,72,8,0.00,4.90,6144.00,0,0,0,0,32.10,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,73,8,0.00,4.90,6144.00,0,0,0,0,31.98,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,74,8,0.00,4.90,6144.00,0,0,0,0,31.55,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,75,7,0.00,4.90,6144.00,0,0,0,0,32.30,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,76,7,0.00,4.90,6144.00,0,0,0,0,31.42,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,77,9,0.00,4.90,6144.00,0,0,0,0,30.94,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,78,8,0.00,4.90,6144.00,0,0,0,0,31.51,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,79,8,0.00,4.90,6144.00,0,0,0,0,31.86,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,80,9,0.00,4.90,6144.00,0,0,0,0,31.19,8,0,2026-04-17T02:06:25Z
CoeficienteVariacion,81,8,0.00,4.90,6144.00,0,0,0,0,29.02,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,82,8,0.00,4.90,6144.00,0,0,0,0,30.87,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,83,8,0.00,4.90,6144.00,0,0,0,0,32.21,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,84,8,0.00,4.90,6144.00,0,0,0,0,31.51,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,85,8,0.00,4.90,6144.00,0,0,0,0,31.76,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,86,8,0.00,4.90,6144.00,0,0,0,0,32.14,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,87,8,0.00,4.90,6144.00,0,0,0,0,31.95,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,88,8,0.00,4.90,6144.00,0,0,0,0,31.18,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,89,8,0.00,4.90,6144.00,0,0,0,0,33.23,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,90,8,0.00,4.90,6144.00,0,0,0,0,31.24,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,91,8,0.00,4.90,6144.00,0,0,0,0,31.40,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,92,8,0.00,4.90,6144.00,0,0,0,0,31.29,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,93,8,0.00,4.90,6144.00,0,0,0,0,30.78,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,94,8,0.00,4.90,6144.00,0,0,0,0,32.31,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,95,9,0.00,4.90,6144.00,0,0,0,0,31.36,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,96,8,0.00,4.90,6144.00,0,0,0,0,31.81,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,97,9,0.00,4.90,6144.00,0,0,0,0,31.65,8,0,2026-04-17T02:06:26Z
CoeficienteVariacion,98,8,0.00,4.90,6144.00,0,0,0,0,32.62,8,0,2026-04-17T02:06:27Z
CoeficienteVariacion,99,9,0.00,4.90,6144.00,0,0,0,0,32.37,8,0,2026-04-17T02:06:27Z
CoeficienteVariacion,100,9,0.00,4.90,6144.00,0,0,0,0,30.59,8,0,2026-04-17T02:06:27Z
ContarImpares,1,10,0.00,4.90,6144.00,0,0,0,0,30.76,8,0,2026-04-17T02:06:27Z
ContarImpares,2,8,0.00,4.90,6144.00,0,0,0,0,31.43,8,0,2026-04-17T02:06:27Z
ContarImpares,3,8,0.00,4.90,6144.00,0,0,0,0,31.62,8,0,2026-04-17T02:06:27Z
ContarImpares,4,9,0.00,4.90,6144.00,0,0,0,0,31.65,8,0,2026-04-17T02:06:27Z
ContarImpares,5,9,0.00,4.90,6144.00,0,0,0,0,31.34,8,0,2026-04-17T02:06:27Z
ContarImpares,6,8,0.00,4.90,6144.00,0,0,0,0,30.56,8,0,2026-04-17T02:06:27Z
ContarImpares,7,7,0.00,4.90,6144.00,0,0,0,0,32.35,8,0,2026-04-17T02:06:27Z
ContarImpares,8,7,0.00,4.90,6144.00,0,0,0,0,31.99,8,0,2026-04-17T02:06:27Z
ContarImpares,9,8,0.00,4.90,6144.00,0,0,0,0,31.54,8,0,2026-04-17T02:06:27Z
ContarImpares,10,8,0.00,4.90,6144.00,0,0,0,0,30.80,8,0,2026-04-17T02:06:27Z
ContarImpares,11,8,0.00,4.90,6144.00,0,0,0,0,31.41,8,0,2026-04-17T02:06:27Z
ContarImpares,12,8,0.00,4.90,6144.00,0,0,0,0,33.82,8,0,2026-04-17T02:06:27Z
ContarImpares,13,8,0.00,4.90,6144.00,0,0,0,0,30.96,8,0,2026-04-17T02:06:28Z
ContarImpares,14,9,0.00,4.90,6144.00,0,0,0,0,32.11,8,0,2026-04-17T02:06:28Z
ContarImpares,15,8,0.00,4.90,6144.00,0,0,0,0,30.72,8,0,2026-04-17T02:06:28Z
ContarImpares,16,8,0.00,4.90,6144.00,0,0,0,0,31.56,8,0,2026-04-17T02:06:28Z
ContarImpares,17,8,0.00,4.90,6144.00,0,0,0,0,32.48,8,0,2026-04-17T02:06:28Z
ContarImpares,18,7,0.00,4.90,6144.00,0,0,0,0,30.86,8,0,2026-04-17T02:06:28Z
ContarImpares,19,8,0.00,4.90,6144.00,0,0,0,0,31.39,8,0,2026-04-17T02:06:28Z
ContarImpares,20,8,0.00,4.90,6144.00,0,0,0,0,30.75,8,0,2026-04-17T02:06:28Z
ContarImpares,21,8,0.00,4.90,6144.00,0,0,0,0,30.90,8,0,2026-04-17T02:06:28Z
ContarImpares,22,8,0.00,4.90,6144.00,0,0,0,0,31.20,8,0,2026-04-17T02:06:28Z
ContarImpares,23,8,0.00,4.90,6144.00,0,0,0,0,31.65,8,0,2026-04-17T02:06:28Z
ContarImpares,24,8,0.00,4.90,6144.00,0,0,0,0,31.37,8,0,2026-04-17T02:06:28Z
ContarImpares,25,7,0.00,4.90,6144.00,0,0,0,0,32.74,8,0,2026-04-17T02:06:28Z
ContarImpares,26,8,0.00,4.90,6144.00,0,0,0,0,31.43,8,0,2026-04-17T02:06:28Z
ContarImpares,27,7,0.00,4.90,6144.00,0,0,0,0,32.00,8,0,2026-04-17T02:06:28Z
ContarImpares,28,8,0.00,4.90,6144.00,0,0,0,0,31.73,8,0,2026-04-17T02:06:28Z
ContarImpares,29,8,0.00,4.90,6144.00,0,0,0,0,31.34,8,0,2026-04-17T02:06:28Z
ContarImpares,30,8,0.00,4.90,6144.00,0,0,0,0,32.52,8,0,2026-04-17T02:06:29Z
ContarImpares,31,8,0.00,4.90,6144.00,0,0,0,0,31.31,8,0,2026-04-17T02:06:29Z
ContarImpares,32,8,0.00,4.90,6144.00,0,0,0,0,31.27,8,0,2026-04-17T02:06:29Z
ContarImpares,33,8,0.00,4.90,6144.00,0,0,0,0,30.23,8,0,2026-04-17T02:06:29Z
ContarImpares,34,8,0.00,4.90,6144.00,0,0,0,0,31.38,8,0,2026-04-17T02:06:29Z
ContarImpares,35,7,0.00,4.90,6144.00,0,0,0,0,34.26,8,0,2026-04-17T02:06:29Z
ContarImpares,36,7,0.00,4.90,6144.00,0,0,0,0,30.92,8,0,2026-04-17T02:06:29Z
ContarImpares,37,8,0.00,4.90,6144.00,0,0,0,0,31.71,8,0,2026-04-17T02:06:29Z
ContarImpares,38,8,0.00,4.90,6144.00,0,0,0,0,31.99,8,0,2026-04-17T02:06:29Z
ContarImpares,39,8,0.00,4.90,6144.00,0,0,0,0,31.29,8,0,2026-04-17T02:06:29Z
ContarImpares,40,8,0.00,4.90,6144.00,0,0,0,0,32.02,8,0,2026-04-17T02:06:29Z
ContarImpares,41,11,0.00,4.90,6144.00,0,0,0,0,28.75,8,0,2026-04-17T02:06:29Z
ContarImpares,42,8,0.00,4.90,6144.00,0,0,0,0,31.39,8,0,2026-04-17T02:06:29Z
ContarImpares,43,8,0.00,4.90,6144.00,0,0,0,0,30.53,8,0,2026-04-17T02:06:29Z
ContarImpares,44,8,0.00,4.90,6144.00,0,0,0,0,31.42,8,0,2026-04-17T02:06:29Z
ContarImpares,45,8,0.00,4.90,6144.00,0,0,0,0,30.59,8,0,2026-04-17T02:06:29Z
ContarImpares,46,9,0.00,4.90,6144.00,0,0,0,0,29.85,8,0,2026-04-17T02:06:30Z
ContarImpares,47,8,0.00,4.90,6144.00,0,0,0,0,30.92,8,0,2026-04-17T02:06:30Z
ContarImpares,48,8,0.00,4.90,6144.00,0,0,0,0,32.14,8,0,2026-04-17T02:06:30Z
ContarImpares,49,8,0.00,4.90,6144.00,0,0,0,0,34.03,8,0,2026-04-17T02:06:30Z
ContarImpares,50,9,0.00,4.90,6144.00,0,0,0,0,31.20,8,0,2026-04-17T02:06:30Z
